Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000100	0.215160	0.125270	93.233083	97.254902	
0.000100	0.230062	0.125681	92.002735	97.254902	
0.000100	0.267603	0.126511	90.840739	97.254902	
0.000100	0.247104	0.124602	91.797676	97.254902	
0.000100	0.250782	0.123848	91.592618	97.647059	
0.000100	0.219583	0.123829	92.617909	97.647059	
0.000100	0.245556	0.124514	91.660971	97.647059	
0.000100	0.248832	0.121446	91.319208	97.647059	
0.000100	0.227644	0.123127	92.617909	97.647059	
0.000100	0.219041	0.121682	92.481204	97.647059	
0.000100	0.242347	0.120618	92.549556	97.647059	
0.000100	0.230895	0.120050	92.481204	97.647059	
0.000100	0.241968	0.119807	91.524266	97.647059	
0.000100	0.240777	0.122083	92.002735	97.647059	
0.000100	0.229167	0.122048	93.096378	97.647059	
0.000100	0.218240	0.121276	92.344498	97.647059	
0.000100	0.217202	0.120605	92.754614	97.647059	
0.000100	0.251446	0.120118	91.455913	97.647059	
0.000100	0.241406	0.118826	91.455913	97.647059	
0.000100	0.257357	0.120211	90.567328	97.647059	
0.000100	0.253809	0.118171	91.045797	98.039216	
0.000100	0.217634	0.116986	93.164731	97.647059	
0.000100	0.229821	0.115618	92.002735	97.647059	
0.000100	0.199010	0.114329	93.233083	98.039216	
0.000100	0.208516	0.116244	93.028025	98.039216	
0.000100	0.256043	0.117639	91.250855	97.647059	
0.000100	0.221565	0.118488	92.891320	97.647059	
0.000100	0.225620	0.120076	91.866030	98.039216	
0.000100	0.223146	0.119683	91.797677	97.647059	
0.000100	0.227309	0.118945	91.592618	97.647059	
0.000100	0.213767	0.119040	92.549556	98.039216	
0.000100	0.202326	0.118564	92.891320	98.039216	
0.000100	0.226027	0.117593	92.549556	97.647059	
0.000100	0.194465	0.116424	93.574847	98.039216	
0.000100	0.226567	0.115100	92.481204	97.647059	
0.000100	0.229212	0.114912	91.387561	97.647059	
0.000100	0.251393	0.115295	91.182502	97.647059	
0.000100	0.198831	0.117372	92.822967	97.647059	
0.000100	0.256419	0.117885	90.840739	97.254902	
0.000100	0.205232	0.118887	92.822967	97.254902	
0.000100	0.255899	0.117892	91.182503	97.254902	
0.000100	0.230700	0.117788	91.592618	97.254902	
0.000100	0.203421	0.116167	93.506494	97.254902	
0.000100	0.226178	0.115659	92.139440	97.254902	
0.000100	0.203653	0.116155	92.549556	97.254902	
0.000100	0.220691	0.115831	92.412851	97.254902	
0.000100	0.198690	0.115264	93.848257	97.254902	
0.000100	0.223082	0.115336	91.797676	97.254902	
0.001000	0.217152	0.115220	92.344498	97.647059	
0.001000	0.209890	0.114589	92.549556	97.647059	
0.001000	0.186778	0.112872	93.506494	98.039216	
0.001000	0.184325	0.116361	93.506494	97.647059	
0.001000	0.207570	0.122487	92.481204	97.647059	
0.001000	0.200195	0.122556	92.959673	98.039216	
0.001000	0.194766	0.114892	92.891320	98.039216	
0.001000	0.181312	0.113519	93.643199	98.039216	
0.001000	0.196442	0.117438	93.164730	97.647059	
0.001000	0.200498	0.121606	93.233083	97.647059	
0.001000	0.222474	0.129227	91.797677	97.254902	
0.001000	0.197727	0.138574	92.959672	96.470588	
0.001000	0.183446	0.131682	93.164731	97.254902	
0.001000	0.176957	0.117378	94.053316	97.254902	
0.001000	0.177582	0.109383	93.164731	97.254902	
0.001000	0.189273	0.105691	93.096378	97.647059	
0.001000	0.174331	0.111364	93.711552	96.862745	
0.001000	0.182693	0.116519	93.369789	96.862745	
0.001000	0.163051	0.120489	93.779905	96.862745	
0.001000	0.161121	0.116373	94.121668	96.862745	
0.001000	0.175018	0.115407	94.053316	97.254902	
0.001000	0.185065	0.112981	93.916610	97.254902	
0.001000	0.160103	0.106184	93.438141	97.254902	
0.001000	0.158637	0.106911	94.395079	98.039216	
0.001000	0.177888	0.105771	93.301436	98.039216	
0.001000	0.171302	0.100702	93.369789	98.039216	
0.001000	0.163062	0.098661	93.574847	98.039216	
0.001000	0.173147	0.099836	93.711552	98.039216	
0.001000	0.153978	0.101203	94.463432	98.039216	
0.001000	0.155614	0.099629	93.574847	98.039216	
0.001000	0.174976	0.100936	93.711552	98.039216	
0.001000	0.181452	0.108459	93.506494	98.039216	
0.001000	0.153022	0.113633	95.078606	97.647059	
0.001000	0.166145	0.125840	93.779905	96.862745	
0.001000	0.171124	0.121013	93.916610	96.862745	
0.001000	0.162398	0.108914	93.916610	97.647059	
0.001000	0.161974	0.104763	94.121668	97.647059	
0.001000	0.153783	0.105443	94.600137	98.039216	
0.001000	0.156753	0.111747	94.395079	97.647059	
0.001000	0.140146	0.114471	94.941900	97.647059	
0.001000	0.156595	0.111599	94.531784	97.647059	
0.001000	0.156090	0.108671	94.805195	97.647059	
0.001000	0.140826	0.102923	95.352017	97.647059	
0.001000	0.144672	0.103953	95.215311	97.254902	
0.001000	0.165304	0.106160	94.121668	97.254902	
0.001000	0.153022	0.105334	93.848257	97.254902	
0.001000	0.172078	0.105099	93.369789	97.254902	
0.001000	0.151219	0.106325	94.668490	97.254902	
0.001000	0.149589	0.107466	94.600137	97.254902	
0.001000	0.168070	0.106898	93.506494	97.254902	
0.001000	0.158245	0.111260	94.258374	97.254902	
0.001000	0.176547	0.115512	93.779905	97.254902	
0.001000	0.163418	0.118261	94.053315	97.254902	
0.001000	0.136380	0.116921	94.395079	97.254902	
0.001000	0.163406	0.117010	93.574847	97.254902	
0.001000	0.143758	0.110787	95.215311	97.254902	
0.001000	0.129635	0.108069	95.625428	97.254902	
0.001000	0.147641	0.104479	94.600137	97.647059	
0.001000	0.135485	0.105125	94.941900	97.647059	
0.001000	0.135450	0.108276	95.078606	97.647059	
0.001000	0.137805	0.109984	94.805195	97.647059	
0.001000	0.140091	0.109552	94.873548	97.647059	
0.001000	0.134540	0.105747	95.146959	97.647059	
0.001000	0.150001	0.103711	94.121668	98.431373	
0.001000	0.146048	0.100672	94.668490	98.039216	
0.001000	0.124629	0.099644	95.557075	98.039216	
0.001000	0.133508	0.099775	94.668490	98.039216	
0.001000	0.131720	0.102221	95.830486	98.039216	
0.001000	0.141574	0.104620	94.668490	98.039216	
0.001000	0.164185	0.104887	93.301436	98.039216	
0.001000	0.140928	0.107025	95.146959	98.039216	
0.001000	0.151644	0.107558	94.053316	98.039216	
0.001000	0.133164	0.109254	95.010253	98.039216	
0.001000	0.140439	0.106803	94.941901	98.039216	
0.001000	0.124580	0.103927	95.898838	98.039216	
0.001000	0.119509	0.108966	95.762133	97.647059	
0.001000	0.139533	0.108222	94.736842	97.647059	
0.001000	0.132156	0.106567	95.146959	97.647059	
0.001000	0.147989	0.109017	94.941901	97.647059	
0.001000	0.146212	0.106971	94.258374	97.647059	
0.001000	0.137936	0.105792	95.078606	97.647059	
0.001000	0.157427	0.102515	94.121668	97.647059	
0.001000	0.147735	0.099956	94.258374	97.647059	
0.001000	0.129515	0.100818	95.283664	97.647059	
0.001000	0.154816	0.100629	94.121668	97.647059	
0.001000	0.143434	0.104352	94.121668	98.039216	
0.001000	0.139239	0.102838	95.078606	97.647059	
0.001000	0.129273	0.103362	95.283664	97.647059	
0.001000	0.124484	0.100658	95.352017	97.647059	
0.001000	0.120053	0.102586	95.693780	97.647059	
0.001000	0.145883	0.103412	94.463432	97.647059	
0.001000	0.137795	0.103556	95.215311	97.647059	
0.001000	0.116193	0.099078	95.557075	98.039216	
0.001000	0.123950	0.101582	95.967191	98.039216	
0.001000	0.118957	0.105827	96.172249	98.039216	
0.001000	0.134258	0.112080	95.625428	97.647059	
0.001000	0.131706	0.115425	95.078606	97.647059	
0.001000	0.114905	0.112503	95.967191	97.647059	
0.001000	0.134470	0.110516	95.078606	97.647059	
0.001000	0.123469	0.112868	94.873548	97.647059	
0.000100	1.306127	0.203230	62.726008	96.850394	
0.000100	1.097731	0.212975	66.620307	96.850394	
0.000100	1.228624	0.224220	64.255911	96.850394	
0.000100	0.818214	0.236584	74.687066	96.062992	
0.000100	0.841165	0.249010	72.739917	96.062992	
0.000100	0.750805	0.260808	75.104312	96.062992	
0.000100	0.764032	0.274411	74.547984	95.275591	
0.000100	0.671648	0.285737	77.468708	94.488189	
0.000100	0.644501	0.290519	78.720445	94.488189	
0.000100	0.535044	0.300740	80.806677	94.488189	
0.000100	0.633585	0.305817	77.329624	94.488189	
0.000100	0.496815	0.313671	82.475662	94.488189	
0.000100	0.507742	0.308949	82.753825	94.488189	
0.000100	0.544696	0.310077	81.502086	94.488189	
0.000100	0.508838	0.306108	82.336579	94.488189	
0.000100	0.493686	0.306650	83.588317	94.488189	
0.000100	0.545097	0.307126	80.250349	94.488189	
0.000100	0.442267	0.307871	84.005564	94.488189	
0.000100	0.431680	0.300556	83.866482	94.488189	
0.000100	0.416692	0.289634	84.283729	94.488189	
0.000100	0.449589	0.289537	84.144645	94.488189	
0.000100	0.448580	0.291955	84.422810	94.488189	
0.000100	0.397400	0.286564	85.952712	95.275591	
0.000100	0.449475	0.286062	84.840056	95.275591	
0.000100	0.398502	0.285207	87.065370	95.275591	
0.000100	0.459924	0.285306	84.700974	95.275591	
0.000100	0.453881	0.284647	84.422811	95.275591	
0.000100	0.398698	0.277246	86.787206	95.275591	
0.000100	0.377800	0.273574	86.509041	95.275591	
0.000100	0.430593	0.270943	85.674549	95.275591	
0.000100	0.435352	0.269838	84.979138	95.275591	
0.000100	0.380265	0.264009	87.621698	95.275591	
0.000100	0.376544	0.260123	87.343533	95.275591	
0.000100	0.374518	0.256853	87.899861	95.275591	
0.000100	0.362364	0.251175	87.065370	95.275591	
0.000100	0.350219	0.250892	87.760779	95.275591	
0.000100	0.423630	0.252272	83.866482	95.275591	
0.000100	0.425270	0.251924	84.700974	95.275591	
0.000100	0.431420	0.253649	85.813631	95.275591	
0.000100	0.361901	0.250244	86.091796	95.275591	
0.000100	0.440079	0.248371	84.979139	95.275591	
0.000100	0.375527	0.245893	87.204452	95.275591	
0.000100	0.392149	0.247523	87.482615	95.275591	
0.000100	0.351053	0.248612	86.926287	95.275591	
0.000100	0.346481	0.244058	87.760780	95.275591	
0.000100	0.338812	0.244105	88.317107	95.275591	
0.000100	0.368596	0.242978	86.648123	95.275591	
0.000100	0.409139	0.241299	85.674549	95.275591	
0.000100	0.337914	0.238761	89.151600	95.275591	
0.000100	0.356647	0.241016	86.230877	95.275591	
0.000100	0.367449	0.245097	86.926288	95.275591	
0.000100	0.337477	0.247515	88.178026	95.275591	
0.000100	0.308570	0.241876	89.707928	95.275591	
0.000100	0.385821	0.243683	86.926287	95.275591	
0.000100	0.318122	0.243176	88.734355	95.275591	
0.000100	0.350646	0.242057	86.787205	95.275591	
0.000100	0.341159	0.241081	86.787204	95.275591	
0.000100	0.389655	0.240450	85.952713	95.275591	
0.000100	0.276411	0.237751	90.681502	95.275591	
0.000100	0.365791	0.238977	88.317108	95.275591	
0.000100	0.347525	0.234911	88.317107	95.275591	
0.000100	0.373216	0.240960	86.091795	95.275591	
0.000100	0.385092	0.236109	85.118221	95.275591	
0.000100	0.367140	0.231720	86.787205	95.275591	
0.000100	0.332720	0.227832	89.290682	95.275591	
0.000100	0.280412	0.225374	90.681502	95.275591	
0.000100	0.299329	0.224607	89.290682	95.275591	
0.000100	0.348003	0.227044	87.899862	95.275591	
0.000100	0.368338	0.222909	86.787204	95.275591	
0.000100	0.317704	0.225208	88.734354	95.275591	
0.000100	0.335940	0.225382	87.760779	95.275591	
0.000100	0.344594	0.227470	87.760781	95.275591	
0.000100	0.287587	0.228793	90.125175	95.275591	
0.000100	0.314323	0.227362	89.847010	95.275591	
0.000100	0.369313	0.231596	85.674548	95.275591	
0.000100	0.368342	0.231033	86.648124	95.275591	
0.000100	0.293224	0.224544	90.403339	95.275591	
0.000100	0.314682	0.223201	88.038945	95.275591	
0.000100	0.313673	0.222560	89.012519	95.275591	
0.000100	0.285822	0.220165	89.986093	95.275591	
0.000100	0.325946	0.220932	87.760781	95.275591	
0.000100	0.370162	0.216217	86.787205	95.275591	
0.000100	0.289110	0.215274	89.568847	95.275591	
0.000100	0.346580	0.214359	88.038943	95.275591	
0.000100	0.285228	0.214772	90.125175	95.275591	
0.000100	0.309421	0.212485	88.178025	95.275591	
0.000100	0.345813	0.215101	87.760779	95.275591	
0.000100	0.308021	0.213609	89.290682	95.275591	
0.000100	0.296638	0.217027	89.151600	95.275591	
0.000100	0.305012	0.214631	89.429764	95.275591	
0.000100	0.253150	0.212324	91.098749	95.275591	
0.000100	0.296831	0.213081	89.151601	95.275591	
0.000100	0.296427	0.214347	89.986093	94.488189	
0.000100	0.267350	0.209898	90.264257	95.275591	
0.000100	0.309972	0.208176	89.429763	95.275591	
0.000100	0.306168	0.211190	88.734354	95.275591	
0.000100	0.327630	0.213512	88.595272	95.275591	
0.000100	0.265281	0.215884	91.515995	94.488189	
0.000100	0.353137	0.218450	87.621697	94.488189	
0.000100	0.347454	0.218829	88.595272	94.488189	
0.001000	0.304677	0.219869	89.429765	94.488189	
0.001000	0.260702	0.217918	90.959666	94.488189	
0.001000	0.268893	0.211144	90.820584	95.275591	
0.001000	0.275928	0.206678	90.820585	95.275591	
0.001000	0.239731	0.206096	91.794158	96.062992	
0.001000	0.277697	0.204632	91.237830	96.062992	
0.001000	0.182716	0.197674	93.602226	95.275591	
0.001000	0.280361	0.198835	90.403338	95.275591	
0.001000	0.270436	0.200366	90.264257	94.488189	
0.001000	0.290570	0.216148	89.568846	93.700787	
0.001000	0.229696	0.217239	92.489570	93.700787	
0.001000	0.246182	0.214384	91.655078	93.700787	
0.001000	0.234757	0.206547	92.211405	93.700787	
0.001000	0.279415	0.207082	90.681504	95.275591	
0.001000	0.260634	0.209945	90.125175	95.275591	
0.001000	0.248159	0.211571	91.098749	94.488189	
0.001000	0.248850	0.208495	91.237831	94.488189	
0.001000	0.215897	0.200628	92.489570	95.275591	
0.001000	0.184121	0.195091	93.880391	95.275591	
0.001000	0.218879	0.194213	93.184980	95.275591	
0.001000	0.234668	0.194925	91.376913	95.275591	
0.001000	0.240367	0.198763	92.072322	94.488189	
0.001000	0.199216	0.197750	93.184980	96.062992	
0.001000	0.256489	0.201603	90.403338	95.275591	
0.001000	0.187458	0.204521	93.741308	95.275591	
0.001000	0.198581	0.206022	93.602226	95.275591	
0.001000	0.219322	0.208597	91.098748	94.488189	
0.001000	0.212534	0.203178	92.628651	95.275591	
0.001000	0.185326	0.198136	93.463144	95.275591	
0.001000	0.186154	0.195344	92.906817	95.275591	
0.001000	0.167030	0.199279	93.741307	94.488189	
0.001000	0.198600	0.200096	92.489569	95.275591	
0.001000	0.208545	0.202536	92.767734	95.275591	
0.001000	0.217924	0.207767	91.515994	94.488189	
0.001000	0.218288	0.207526	91.794159	94.488189	
0.001000	0.202702	0.212428	92.906817	94.488189	
0.001000	0.198562	0.217720	92.906817	94.488189	
0.001000	0.163078	0.217898	94.436717	94.488189	
0.001000	0.225648	0.217463	91.376913	94.488189	
0.001000	0.184753	0.217350	93.741308	95.275591	
0.001000	0.220579	0.213841	92.211406	95.275591	
0.001000	0.195745	0.210983	93.324061	95.275591	
0.001000	0.179472	0.206476	93.324062	95.275591	
0.001000	0.183849	0.200441	94.158554	96.062992	
0.001000	0.192874	0.192258	93.045899	96.062992	
0.001000	0.225566	0.188145	92.767734	96.062992	
0.001000	0.200193	0.191050	93.045898	95.275591	
0.001000	0.168779	0.191653	94.714882	95.275591	
0.001000	0.170237	0.193918	93.741308	95.275591	
0.001000	0.157364	0.195821	94.714882	95.275591	
0.001000	0.176945	0.193856	94.158554	95.275591	
0.001000	0.160993	0.191384	94.853964	95.275591	
0.001000	0.171027	0.191135	94.436718	96.062992	
0.001000	0.193224	0.193875	93.184981	96.062992	
0.001000	0.169886	0.194258	94.436718	96.062992	
0.001000	0.179026	0.194081	94.436719	96.062992	
0.001000	0.184511	0.194818	93.324062	96.062992	
0.001000	0.178039	0.195394	94.297637	96.062992	
0.001000	0.174779	0.196048	94.019473	96.062992	
0.001000	0.198615	0.193904	93.184981	96.062992	
0.001000	0.192829	0.189799	93.324062	96.062992	
0.001000	0.171033	0.188054	94.019471	96.062992	
0.001000	0.125034	0.187612	95.827540	96.062992	
0.001000	0.189927	0.189606	92.906816	96.062992	
0.001000	0.153835	0.189603	94.853964	96.062992	
0.001000	0.155278	0.194413	94.714882	96.062992	
0.001000	0.145024	0.198302	95.410293	96.062992	
0.001000	0.157381	0.196414	94.019472	96.062992	
0.001000	0.188529	0.197181	92.767734	96.062992	
0.001000	0.183845	0.194856	93.184979	96.062992	
0.001000	0.171402	0.190712	94.158555	96.062992	
0.001000	0.175271	0.189807	94.019471	96.062992	
0.001000	0.150453	0.192169	94.714882	96.062992	
0.001000	0.152667	0.197032	94.297635	96.062992	
0.001000	0.194223	0.200709	92.906816	96.062992	
0.001000	0.124912	0.199350	95.549374	96.062992	
0.001000	0.140873	0.197699	95.410293	96.062992	
0.001000	0.184387	0.198145	92.906815	96.062992	
0.001000	0.135052	0.194218	95.271210	96.062992	
0.001000	0.147044	0.193638	95.271210	96.062992	
0.001000	0.139901	0.196782	94.714882	96.062992	
0.001000	0.140620	0.198487	94.993046	96.062992	
0.001000	0.147582	0.200804	95.549374	96.062992	
0.001000	0.140791	0.203159	95.132129	96.062992	
0.001000	0.131099	0.206622	95.827540	96.062992	
0.001000	0.158040	0.209253	94.575800	96.062992	
0.001000	0.143158	0.208196	94.158555	96.062992	
0.001000	0.166747	0.207102	94.993046	96.062992	
0.001000	0.147112	0.207319	94.853965	96.062992	
0.001000	0.152002	0.209357	94.714882	96.062992	
0.001000	0.146232	0.208245	95.132129	96.062992	
0.001000	0.161291	0.206045	95.132128	96.062992	
0.001000	0.161033	0.200936	94.019473	96.062992	
0.001000	0.138957	0.194974	95.410292	96.062992	
0.001000	0.158726	0.193165	94.297635	96.062992	
0.001000	0.172610	0.190806	93.045897	96.850394	
0.001000	0.138796	0.187969	94.993047	96.062992	
0.001000	0.183418	0.190873	93.184981	95.275591	
0.001000	0.169728	0.195831	94.297636	95.275591	
0.001000	0.169151	0.198189	93.880390	95.275591	
0.000100	2.524374	0.103776	42.247191	98.540146	
0.000100	2.159618	0.113360	45.056180	98.540146	
0.000100	1.764415	0.135538	53.820224	98.540146	
0.000100	1.518844	0.171295	58.314606	97.080292	
0.000100	1.355771	0.209379	58.314606	96.350365	
0.000100	1.202466	0.248228	65.617977	96.350365	
0.000100	1.060389	0.314638	70.786517	94.160584	
0.000100	0.903329	0.377714	74.943820	93.430657	
0.000100	0.816276	0.433106	79.550561	89.781022	
0.000100	0.714209	0.459728	81.910112	89.781022	
0.000100	0.661386	0.470997	84.044944	89.781022	
0.000100	0.699758	0.469551	82.359550	91.240876	
0.000100	0.597127	0.451899	86.067416	92.700730	
0.000100	0.572777	0.456526	88.314607	91.970803	
0.000100	0.557545	0.447248	89.101123	93.430657	
0.000100	0.523185	0.433577	89.775281	94.890511	
0.000100	0.511132	0.411408	91.460674	94.890511	
0.000100	0.472530	0.418683	91.797752	94.160584	
0.000100	0.457884	0.400081	92.247191	95.620438	
0.000100	0.479785	0.377435	91.123595	95.620438	
0.000100	0.478092	0.381148	91.235955	95.620438	
0.000100	0.433801	0.379338	92.584269	95.620438	
0.000100	0.424893	0.347201	93.370786	95.620438	
0.000100	0.453015	0.312317	91.797752	95.620438	
0.000100	0.405293	0.303235	94.044944	96.350365	
0.000100	0.383764	0.300291	93.932584	96.350365	
0.000100	0.349637	0.301137	95.505617	96.350365	
0.000100	0.381728	0.293376	94.269662	97.080292	
0.000100	0.380986	0.287869	93.370786	97.810219	
0.000100	0.381878	0.285738	93.707865	97.810219	
0.000100	0.379410	0.279336	93.483146	97.810219	
0.000100	0.338086	0.274547	95.056179	97.810219	
0.000100	0.332077	0.267883	95.730336	97.810219	
0.000100	0.344497	0.262640	93.370786	97.810219	
0.000100	0.324251	0.258632	94.831460	98.540146	
0.000100	0.309999	0.254093	95.168539	98.540146	
0.000100	0.349638	0.244935	93.932584	98.540146	
0.000100	0.308981	0.243028	95.280898	98.540146	
0.000100	0.302630	0.234007	94.494382	98.540146	
0.000100	0.333121	0.234804	93.932584	98.540146	
0.000100	0.320471	0.228788	93.932584	98.540146	
0.000100	0.287161	0.233490	95.280898	98.540146	
0.000100	0.313157	0.233076	94.494382	98.540146	
0.000100	0.307947	0.236473	94.382022	98.540146	
0.000100	0.282554	0.235716	95.393258	98.540146	
0.000100	0.309631	0.224542	94.157303	98.540146	
0.000100	0.312911	0.213609	94.157303	98.540146	
0.000100	0.271599	0.212684	95.955055	98.540146	
0.000100	0.282334	0.209642	95.168539	98.540146	
0.000100	0.320624	0.212026	94.044944	98.540146	
0.000100	0.282329	0.219375	95.168539	98.540146	
0.000100	0.300211	0.217897	94.606741	98.540146	
0.000100	0.272069	0.208287	94.943820	98.540146	
